Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount Percentage,Revenue ($),Region,Avg Gas Price,CPI
29-12-2024,P031,Product_31,12,5.17,0,62.01,USA,3.024,317.603
29-12-2024,P036,Product_36,24,10.26,20,196.98,USA,3.024,317.603
29-12-2024,P048,Product_48,25,49.8,0,1245.05,USA,3.024,317.603
29-12-2024,P038,Product_38,20,7.88,15,133.99,USA,3.024,317.603
29-12-2024,P039,Product_39,27,48.27,0,1303.22,USA,3.024,317.603
29-12-2024,P040,Product_40,29,33.83,0,981.13,USA,3.024,317.603
29-12-2024,P041,Product_41,22,17.15,0,377.36,USA,3.024,317.603
29-12-2024,P042,Product_42,43,13.08,5,534.51,USA,3.024,317.603
29-12-2024,P043,Product_43,31,30.43,15,801.78,USA,3.024,317.603
29-12-2024,P044,Product_44,27,35.31,0,953.32,USA,3.024,317.603
29-12-2024,P045,Product_45,20,36.27,0,725.34,USA,3.024,317.603
29-12-2024,P046,Product_46,41,48.06,0,1970.32,USA,3.024,317.603
29-12-2024,P047,Product_47,36,48.3,15,1477.93,USA,3.024,317.603
29-12-2024,P026,Product_26,31,48.17,10,1343.82,USA,3.024,317.603
29-12-2024,P037,Product_37,32,18.89,0,604.43,USA,3.024,317.603
29-12-2024,P025,Product_25,24,31.78,0,762.65,USA,3.024,317.603
29-12-2024,P013,Product_13,25,43.36,5,1029.79,USA,3.024,317.603
29-12-2024,P023,Product_23,29,34.83,15,858.58,USA,3.024,317.603
29-12-2024,P049,Product_49,24,24.65,5,562.13,USA,3.024,317.603
29-12-2024,P001,Product_1,30,26.45,0,793.62,USA,3.024,317.603
29-12-2024,P002,Product_2,27,22.81,0,615.83,USA,3.024,317.603
29-12-2024,P003,Product_3,29,44.01,10,1148.72,USA,3.024,317.603
29-12-2024,P004,Product_4,38,10.89,5,393.2,USA,3.024,317.603
29-12-2024,P005,Product_5,29,14.27,0,413.93,USA,3.024,317.603
29-12-2024,P006,Product_6,38,38.5,5,1389.73,USA,3.024,317.603
29-12-2024,P007,Product_7,28,41.14,0,1151.88,USA,3.024,317.603
29-12-2024,P008,Product_8,41,47.34,0,1941.08,USA,3.024,317.603
29-12-2024,P009,Product_9,31,25.82,10,720.32,USA,3.024,317.603
29-12-2024,P024,Product_24,17,48.9,0,831.28,USA,3.024,317.603
29-12-2024,P010,Product_10,39,13.09,0,510.55,USA,3.024,317.603
29-12-2024,P012,Product_12,26,42.35,0,1101.14,USA,3.024,317.603
29-12-2024,P014,Product_14,22,17.69,5,369.65,USA,3.024,317.603
29-12-2024,P015,Product_15,27,7.33,0,197.8,USA,3.024,317.603
29-12-2024,P016,Product_16,31,15.5,0,480.59,USA,3.024,317.603
29-12-2024,P017,Product_17,40,28.27,10,1017.74,USA,3.024,317.603
29-12-2024,P018,Product_18,28,32.83,0,919.12,USA,3.024,317.603
29-12-2024,P019,Product_19,41,12.03,0,493.43,USA,3.024,317.603
29-12-2024,P020,Product_20,25,31.13,0,778.33,USA,3.024,317.603
29-12-2024,P021,Product_21,16,12.68,0,202.95,USA,3.024,317.603
29-12-2024,P022,Product_22,43,28.17,0,1211.38,USA,3.024,317.603
29-12-2024,P011,Product_11,46,48.56,10,2010.52,USA,3.024,317.603
29-12-2024,P050,Product_50,23,24.96,0,574.13,USA,3.024,317.603
